# id	type	subtype	attack	magic_attack	defense	magic_defense	slots	weapon_level	equip_level	jobs	locations	name	scripted
5081	Armor		0	0	0	0	0	0	75	All	Head_Top	Crown of Mistress	1
5082	Armor		0	0	2	0	0	0	0		Head_Top	Decorative Mushroom	0
5083	Armor		0	0	1	0	0	0	45		Head_Top	Red Ribbon	1
5084	Armor		0	0	1	0	0	0	0	All	Head_Top	Lazy Smokie	1
5085	Armor		0	0	1	0	0	0	45		Head_Mid	Small Ribbons	0
5086	Armor		0	0	2	0	0	0	0	All	Head_Low,Head_Mid	Alarm Mask	1
5087	Armor		0	0	1	0	0	0	0		Head_Low,Head_Mid	Poker Face	0
5088	Armor		0	0	1	0	0	0	0		Head_Low,Head_Mid	Surprised Mask	0
5089	Armor		0	0	1	0	0	0	0		Head_Low,Head_Mid	Annoyed Mask	0
5090	Armor		0	0	2	0	0	0	0		Head_Low,Head_Mid	Goblin Leader Mask	0
5091	Armor		0	0	2	0	0	0	35	All	Head_Mid,Head_Top	Decorative Golden Bell	0
5092	Armor		0	0	5	0	0	0	65	Assassin,Priest	Head_Mid,Head_Top	Coif	0
5093	Armor		0	0	5	0	1	0	65	Assassin,Priest	Head_Mid,Head_Top	Coif	1
5094	Armor		0	0	5	0	0	0	55	All	Head_Mid,Head_Top	Helmet of Orc Hero	1
5096	Armor		0	0	0	0	0	0	70	Assassin,Priest	Head_Low	Assassin Mask	0
5097	Armor		0	0	0	0	0	0	0		Head_Top	Holiday Hat	0
5098	Armor		0	0	2	0	0	0	50		Head_Mid,Head_Top	Tiger Mask	1
5099	Armor		0	0	1	0	0	0	0		Head_Top	Neko Mimi	1
5100	Armor		0	0	0	0	0	0	75		Head_Top	Sales Banner	1
5101	Armor		0	0	0	0	0	0	0		Head_Mid	Takius's Blindfold	0
5102	Armor		0	0	0	0	0	0	0		Head_Mid	Blank Eyes	0
5103	Armor		0	0	1	0	0	0	30	All	Head_Top	Sunflower Hairpin	1
5104	Armor		0	0	0	0	0	0	0	All	Head_Mid	Dark Blinder	1
5105	Armor		0	0	1	0	0	0	24		Head_Top	2nd Anniversary Hat	1
5106	Armor		0	0	3	0	0	0	1		Head_Top	2nd Anniversary Hat	1
5107	Armor		0	0	0	0	0	0	0		Head_Low	Crunch Toast	0
5108	Armor		0	0	3	0	1	0	0		Head_Top	Renown Detective's Cap	0
5109	Armor		0	0	2	0	0	0	0		Head_Top	Red Bonnet	0
5110	Armor		0	0	0	0	0	0	0		Head_Low	Baby Pacifier	0
5111	Armor		0	0	2	0	0	0	55		Head_Top	Galapago Cap	1
5112	Armor		0	0	4	0	0	0	40	Novice,SuperNovice	Head_Top	Super Novice Hat	1
5113	Armor		0	0	0	0	0	0	0		Head_Low	Angry Snarl	0
5114	Armor		0	0	3	0	0	0	0		Head_Top	Bucket Hat	0
5115	Armor		0	0	3	0	0	0	0		Head_Top	Winter Hat	1
5116	Armor		0	0	1	0	0	0	0		Head_Top	Banana Hat	1
5117	Armor		0	0	0	0	0	0	0		Head_Top	Mystic Rose	1
5118	Armor		0	0	2	0	0	0	0		Head_Top	Puppy Headband	0
5119	Armor		0	0	4	0	1	0	40	Novice,SuperNovice	Head_Top	Super Novice Hat	1
5120	Armor		0	0	3	0	1	0	0		Head_Top	Bucket Hat	0
5121	Armor		0	0	3	0	0	0	70	All	Head_Mid,Head_Top	Zealotus Mask	1
5122	Armor		0	0	5	0	0	0	65	All	Head_Top	Magni's Cap	1
5123	Armor		0	0	3	0	1	0	65	All	Head_Top	Ulle's Cap	1
5124	Armor		0	0	3	0	0	0	65	All	Head_Top	Fricca's Circlet	1
5125	Armor		0	0	3	0	1	0	50	Novice,SuperNovice	Head_Top	Angel's Kiss	1
5126	Armor		0	0	1	0	0	0	33	All	Head_Top	Morpheus's Hood	1
5127	Armor		0	0	4	0	0	0	61	All	Head_Top	Morrigane's Helm	1
5128	Armor		0	0	5	0	0	0	54	All	Head_Top	Goibne's Helm	1
5129	Armor		0	0	1	0	0	0	50		Head_Top	Bird Nest	1
5130	Armor		0	0	0	0	0	0	75	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Head_Mid,Head_Top	Lion Mask	1
5131	Armor		0	0	8	0	0	0	75	Crusader,Knight,Swordsman	Head_Low,Head_Mid,Head_Top	Close Helmet	1
5132	Armor		0	0	2	0	0	0	0		Head_Top	Angeling Hat	1
5133	Armor		0	0	1	0	0	0	0	Acolyte,Monk,Priest	Head_Top	Sheep Hat	1
5134	Armor		0	0	2	0	0	0	0		Head_Top	Pumpkin-Head	1
5135	Armor		0	0	0	0	0	0	75	All	Head_Mid	Cyclop's Eye	1
5136	Armor		0	0	2	0	0	0	0		Head_Top	Antonio's Santa Hat	0
5137	Armor		0	0	0	0	1	0	30	All	Head_Top	Alice Doll	1
5138	Armor		0	0	1	0	0	0	30	Mage,Sage,SoulLinker,Wizard	Head_Top	Magic Eyes	1
5139	Armor		0	0	0	0	0	0	10		Head_Top	Hibiscus	1
5140	Armor		0	0	1	0	1	0	10		Head_Top	Charming Ribbon	1
5141	Armor		0	0	0	0	1	0	30	All	Head_Top	Marionette Doll	1
5142	Armor		0	0	8	0	0	0	50	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Head_Mid,Head_Top	Crescent Helm	1
5143	Armor		0	0	5	0	1	0	30	All	Head_Low,Head_Mid,Head_Top	Kabuki Mask	1
5144	Armor		0	0	2	0	0	0	0		Head_Top	Gambler Hat	1
5145	Armor		0	0	0	0	0	0	0		Head_Top	Carnival Joker Jester	0
5146	Armor		0	0	0	0	0	0	0		Head_Top	Elephant Hat	1
5147	Armor		0	0	3	0	1	0	0		Head_Top	Baseball Cap	0
5148	Armor		0	0	0	0	0	0	0		Head_Top	Phrygian Cap	1
5149	Armor		0	0	0	0	0	0	0		Head_Top	Silver Tiara	1
5150	Armor		0	0	1	0	0	0	0		Head_Top	Joker Jester	1
5151	Armor		0	0	4	0	1	0	0		Head_Mid,Head_Top	Note Headphones	1
5152	Armor		0	0	2	0	0	0	1		Head_Mid,Head_Top	Chinese Crown	1
5153	Armor		0	0	3	0	0	0	0		Head_Top	Angeling Hairpin	1
5154	Armor		0	0	3	0	0	0	0		Head_Mid	Father's Sunglasses	0
5155	Armor		0	0	0	0	0	0	0		Head_Low	Father's White Moustache	1
5156	Armor		0	0	0	0	0	0	0		Head_Low	Father's Mask	1
5157	Armor		0	0	5	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Orc Helm	0
5158	Armor		0	0	5	0	1	0	0	Acolyte,Monk,Priest	Head_Top	Monk Hat	1
5159	Armor		0	0	5	0	1	0	40	All	Head_Top	Golden Gear	1
5160	Armor		0	0	5	0	1	0	0	Alchemist,Blacksmith,Crusader,Knight,Merchant,StarGladiator,Swordsman,Taekwon	Head_Top	Majestic Goat	1
5161	Armor		0	0	6	0	1	0	50	Acolyte,Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Monk,Priest,Rogue,StarGladiator,Swordsman,Taekwon,Thief	Head_Top	Spiky Band	0
5162	Armor		0	0	7	0	1	0	70	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Head_Top	Bone Helm	1
5163	Armor		0	0	5	0	1	0	0	All	Head_Top	Corsair	1
5164	Armor		0	0	4	0	1	0	45	All	Head_Top	Tiara	1
5165	Armor		0	0	4	0	1	0	45	All	Head_Top	Crown	1
5166	Armor		0	0	5	0	1	0	65	Crusader,Knight,Swordsman	Head_Low,Head_Top	Sphinx Hat	1
5167	Armor		0	0	5	0	1	0	0		Head_Low,Head_Mid,Head_Top	Munak Hat	1
5168	Armor		0	0	5	0	1	0	0		Head_Low,Head_Mid,Head_Top	Bongun Hat	0
5169	Armor		0	0	4	0	1	0	40		Head_Mid,Head_Top	Bride Mask	1
5170	Armor		0	0	1	0	0	0	0	All	Head_Top	Feather Beret	1
5171	Armor		0	0	5	0	1	0	0	All	Head_Top	Valkyrie Helm	1
5172	Armor		0	0	0	0	0	0	0		Head_Top	Beret	1
5173	Armor		0	0	3	0	1	0	60		Head_Top	Magistrate Hat	1
5174	Armor		0	0	3	0	1	0	60		Head_Top	Ayam	1
5175	Armor		0	0	0	0	0	0	0		Head_Mid	Censor Bar	1
5176	Armor		0	0	2	0	0	0	30		Head_Low,Head_Mid	Hahoe Mask	1
5177	Armor		0	0	5	0	1	0	40		Head_Mid,Head_Top	Mythical Lion Mask	1
5178	Armor		0	0	0	0	0	0	0		Head_Top	Candle	1
5179	Armor		0	0	0	0	0	0	0		Head_Top	Golden Tiara	1
5180	Armor		0	0	1	0	0	0	0		Head_Top	France Holiday Hat	1
5181	Armor		0	0	3	0	1	0	50	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Mid,Head_Top	Helm of Darkness	1
5182	Armor		0	0	2	0	0	0	30		Head_Top	Puppy Hat	1
5183	Armor		0	0	2	0	0	0	10		Head_Top	Bird Nest Hat	1
5184	Armor		0	0	4	0	0	0	30	All	Head_Top	Captain's Hat	1
5185	Armor		0	0	1	0	1	0	10		Head_Top	Laurel Wreath	1
5186	Armor		0	0	1	0	0	0	30		Head_Top	Geographer Band	1
5187	Armor		0	0	0	0	1	0	30		Head_Top	Twin Ribbon	1
5188	Armor		0	0	2	0	0	0	50		Head_Top	Wandering Minstrel Hat	1
5189	Armor		0	0	0	0	0	0	0		Head_Top	Autumn Leaves	1
5190	Armor		0	0	3	0	1	0	0		Head_Top	Independence Memorial Hat	0
5191	Armor		0	0	1	0	1	0	0		Head_Top	Black Ribbon	1
5192	Armor		0	0	1	0	1	0	0		Head_Top	Yellow Ribbon	1
5193	Armor		0	0	1	0	1	0	0		Head_Top	Green Ribbon	1
5194	Armor		0	0	1	0	1	0	0		Head_Top	Pink Ribbon	1
5195	Armor		0	0	1	0	1	0	0		Head_Top	Red Ribbon	1
5196	Armor		0	0	1	0	1	0	0		Head_Top	Orange Ribbon	1
5197	Armor		0	0	1	0	1	0	0		Head_Top	White Ribbon	1
5198	Armor		0	0	1	0	0	0	0		Head_Top	Drooping Bunny	1
5199	Armor		0	0	3	0	0	0	0		Head_Top	Baseball Cap	0
5200	Armor		0	0	0	0	0	0	0		Head_Top	Coppola	0
5201	Armor		0	0	3	0	0	0	0		Head_Top	Party Hat	0
5202	Armor		0	0	2	0	0	0	0		Head_Top	Fantastic Pumpkin-Head	1
5203	Armor		0	0	2	0	0	0	0		Head_Low,Head_Mid	Smiling Mask	1
5204	Armor		0	0	0	0	0	0	0		Head_Low	Rudolph's Nose	1
5205	Armor		0	0	3	0	0	0	0		Head_Mid,Head_Top	Emperor's Laurel Crown	1
5206	Armor		0	0	0	0	0	0	0	All	Head_Low	Romantic White Flower	1
5207	Armor		0	0	0	0	0	0	0		Head_Top	Angel Blessing	1
5208	Armor		0	0	2	0	1	0	40	All	Head_Top	Rideword Hat	1
5209	Armor		0	0	2	0	0	0	0		Head_Top	Love Dad Cap	0
5210	Armor		0	0	1	0	0	0	10		Head_Top	Flapping Angel Wing	1
5211	Armor		0	0	2	0	1	0	20		Head_Top	Dress Hat	1
5212	Armor		0	0	3	0	1	0	30		Head_Top	Satellite Hairband	1
5213	Armor		0	0	2	0	0	0	1		Head_Top	Sheila Hairnet	1
5214	Armor		0	0	3	0	0	0	1		Head_Mid,Head_Top	Moonlight Flower Hat	1
5215	Armor		0	0	2	0	0	0	0	All	Head_Top	Evolved Angel Wing	1
5216	Armor		0	0	3	0	0	0	0	All	Head_Top	Evolved Evil Wing	1
5217	Armor		0	0	5	0	0	0	0	Alchemist,Blacksmith,Crusader,Knight,Merchant,StarGladiator,Swordsman,Taekwon	Head_Top	Evolved Majestic Goat	1
5218	Armor		0	0	2	0	0	0	0		Head_Top	Evolved Bunny Band	1
5219	Armor		0	0	1	0	0	0	0	All	Head_Top	Evolved Drooping Cat	1
5220	Armor		0	0	0	0	0	0	0	All	Head_Low	Evolved Pipe	1
5221	Armor		0	0	1	0	0	0	45		Head_Mid	Evolved Pair of Red Ribbon	1
5222	Armor		0	0	2	0	0	0	50		Head_Top	Evolved Blue Fish	1
5223	Armor		0	0	2	0	0	0	35	All	Head_Mid,Head_Top	Evolved Big Golden Bell	1
5224	Armor		0	0	5	0	0	0	55	All	Head_Mid,Head_Top	Evolved Orc Hero Helm	1
5225	Armor		0	0	2	0	1	0	10		Head_Top	Parade Hat	1
5226	Armor		0	0	2	0	0	0	0		Head_Top	Mini Propeller	1
5227	Armor		0	0	2	0	0	0	64	All	Head_Top	Red Deviruchi Hat	1
5228	Armor		0	0	2	0	0	0	64	All	Head_Top	Gray Deviruchi Hat	1
5229	Armor		0	0	2	0	0	0	64	All	Head_Top	Brown Deviruchi Hat	1
5230	Armor		0	0	1	0	0	0	0	All	Head_Top	Gray Drooping Cat	1
5231	Armor		0	0	1	0	0	0	0	All	Head_Top	Brown Drooping Cat	1
5232	Armor		0	0	1	0	0	0	0	All	Head_Top	Pink Drooping Cat	1
5233	Armor		0	0	1	0	0	0	0	All	Head_Top	Blue Drooping Cat	1
5234	Armor		0	0	1	0	0	0	0	All	Head_Top	Yellow Drooping Cat	1
5235	Armor		0	0	2	0	0	0	0		Head_Top	Brown Beanie	1
5236	Armor		0	0	2	0	0	0	0		Head_Top	Blue Beanie	1
5237	Armor		0	0	2	0	0	0	0		Head_Top	Pink Beanie	1
5238	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Red Mage Hat	1
5239	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Gray Mage Hat	1
5240	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Brown Mage Hat	1
5241	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Blue Mage Hat	1
5242	Armor		0	0	1	0	0	0	0	Mage,Sage,SoulLinker,Wizard	Head_Top	Yellow Mage Hat	1
5243	Armor		0	0	2	0	1	0	0		Head_Mid,Head_Top	Shafka	1
5244	Armor		0	0	1	0	0	0	0		Head_Mid	Elven Blindfold	1
5245	Armor		0	0	1	0	0	0	0		Head_Mid	Elven Sunglasses	1
5246	Armor		0	0	3	0	0	0	0		Head_Top	Angelic Helm	1
5247	Armor		0	0	4	0	0	0	0		Head_Top	Satanic Helm	1
5248	Armor		0	0	1	0	0	0	0		Head_Mid	Robotic Blindfold	1
5249	Armor		0	0	1	0	0	0	0		Head_Mid	Human Blindfold	1
5250	Armor		0	0	0	0	0	0	0		Head_Mid	Robotic Ears	0
5251	Armor		0	0	0	0	0	0	0		Head_Mid	Round Ears	0
5252	Armor		0	0	1	0	0	0	20		Head_Top	Drooping Ninetail	1
5253	Armor		0	0	1	0	1	0	20		Head_Top	Lif Doll Hat	1
5254	Armor		0	0	1	0	1	0	20		Head_Top	Deviling Hat	1
5255	Armor		0	0	3	0	0	0	20		Head_Top	Triple Poring Hat	1
5256	Armor		0	0	1	0	1	0	20		Head_Top	Valkyrie Feather Band	1
5257	Armor		0	0	2	0	0	0	20	All	Head_Top	Soul Ring	1
5258	Armor		0	0	0	0	1	0	10		Head_Mid,Head_Top	Afro Wig	1
5259	Armor		0	0	3	0	0	0	0		Head_Top	Elephant Hat	1
5260	Armor		0	0	2	0	0	0	0		Head_Top	Cookie Hat	1
5261	Armor		0	0	2	0	0	0	0		Head_Top	Silver Tiara	1
5262	Armor		0	0	2	0	0	0	0		Head_Top	Golden Tiara	1
5263	Armor		0	0	1	0	0	0	20	All	Head_Low,Head_Mid,Head_Top	Pagdayaw	1
5264	Armor		0	0	4	0	0	0	0		Head_Top	Australian Flag Hat	1
5265	Armor		0	0	7	0	0	0	1	All	Head_Top	Apple of Archer	1
5266	Armor		0	0	9	0	0	0	1		Head_Top	Bunny Band	1
5267	Armor		0	0	10	0	0	0	0		Head_Top	Sakkat	1
5268	Armor		0	0	10	0	0	0	1	All	Head_Top	Grand Circlet	1
5269	Armor		0	0	1	0	0	0	10		Head_Top	Flapping Angel Wing	1
5270	Armor		0	0	1	0	1	0	0		Head_Top	Autumn Leaves	1
5271	Armor		0	0	4	0	1	0	0		Head_Mid,Head_Top	Phoenix Crown	1
5272	Armor		0	0	2	0	0	0	0		Head_Low,Head_Mid	Tongue Mask	1
5273	Armor		0	0	1	0	0	0	0		Head_Mid,Head_Top	Happy Wig	1
5274	Armor		0	0	1	0	0	0	0		Head_Mid,Head_Top	Shiny Wig	1
5275	Armor		0	0	1	0	0	0	0		Head_Mid,Head_Top	Marvelous Wig	1
5276	Armor		0	0	1	0	0	0	0		Head_Mid,Head_Top	Fantastic Wig	1
5277	Armor		0	0	1	0	0	0	20	All	Head_Top	Yellow Bandana	1
5278	Armor		0	0	1	0	0	0	20	All	Head_Top	Yellow Ribbon	1
5279	Armor		0	0	1	0	0	0	0	All	Head_Top	Refined Drooping Cat	1
5280	Armor		0	0	5	0	0	0	0		Head_Top	Baphomet Horns	1
5281	Armor		0	0	2	0	0	0	0	All	Head_Top	Refined Deviruchi Hat	1
5282	Armor		0	0	3	0	1	0	0		Head_Top	Europe Baseball Cap	0
5283	Armor		0	0	1	0	0	0	10		Head_Top	Chick Hat	1
5284	Armor		0	0	0	0	1	0	30		Head_Top	Water Lily Crown	1
5285	Armor		0	0	3	0	1	0	30		Head_Top	Vane Hairpin	1
5286	Armor		0	0	3	0	0	0	70		Head_Top	Pecopeco Hairband	1
5287	Armor		0	0	1	0	1	0	30		Head_Top	Vacation Hat	1
5288	Armor		0	0	1	0	0	0	0		Head_Mid	Red Glasses	1
5289	Armor		0	0	0	0	0	0	30		Head_Top	Vanilmirth Hat	1
5290	Armor		0	0	1	0	0	0	0		Head_Top	Drooping Bunny	1
5291	Armor		0	0	4	0	0	0	30		Head_Top	Kettle Hat	1
5292	Armor		0	0	5	0	0	0	50		Head_Top	Dragon Skull	1
5293	Armor		0	0	1	0	0	0	0		Head_Top	Ramen Hat	1
5294	Armor		0	0	0	0	0	0	0		Head_Low,Head_Mid,Head_Top	Whisper Mask	1
5295	Armor		0	0	4	0	0	0	0		Head_Mid,Head_Top	Golden Bandana	1
5296	Armor		0	0	1	0	1	0	0		Head_Top	Drooping Nine Tail	1
5297	Armor		0	0	2	0	1	0	0		Head_Top	Soul Wing	1
5298	Armor		0	0	1	0	1	0	0		Head_Mid,Head_Top	Dokebi's Wig	1
5299	Armor		0	0	1	0	1	0	0		Head_Low,Head_Mid,Head_Top	Pagdayaw	1
5300	Armor		0	0	2	0	0	0	45	All	Head_Top	Bullock Helm	1
5301	Armor		0	0	0	0	0	0	0		Head_Top	Victory Hairband	0
5302	Armor		0	0	1	0	0	0	30		Head_Top	Flower Lily	0
5303	Armor		0	0	1	0	0	0	0		Head_Top	Flower Crown	1
5304	Armor		0	0	4	0	1	0	50		Head_Low,Head_Mid,Head_Top	Cap Of Blindness	1
5305	Armor		0	0	0	0	0	0	0		Head_Low	Pirate Dagger	1
5306	Armor		0	0	12	0	0	0	0	All	Head_Top	Freya's Crown	1
5307	Armor		0	0	3	0	0	0	0		Head_Top	Carmen Miranda's Hat	1
5308	Armor		0	0	3	0	1	0	0		Head_Top	Brazil National Flag Hat	1
5309	Armor		0	0	1	0	0	0	0		Head_Low,Head_Mid,Head_Top	Wool Mask	1
5310	Armor		0	0	3	0	1	0	0		Head_Top	Shining Electric Bulb Hairband	1
5311	Armor		0	0	1	0	1	0	0		Head_Top	Large Hisbiscus	1
5312	Armor		0	0	5	0	1	0	0	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Ayothaya King's Hat	1
5313	Armor		0	0	3	0	1	0	0		Head_Mid,Head_Top	Diadem	1
5314	Armor		0	0	1	0	0	0	50		Head_Low,Head_Mid	Hockey Mask	1
5315	Armor		0	0	1	0	0	0	35		Head_Mid	Observer	1
5316	Armor		0	0	2	0	0	0	50		Head_Top	Umbrella Hat	1
5317	Armor		0	0	2	0	0	0	50		Head_Top	Fisherman's Hat	1
5318	Armor		0	0	2	0	0	0	0		Head_Top	Poring Party Hat	1
5319	Armor		0	0	2	0	0	0	10	All	Head_Top	Hello Mother Hat	1
5320	Armor		0	0	4	0	0	0	0	All	Head_Top	Champion Wreath	1
5321	Armor		0	0	2	0	0	0	0		Head_Top	Bandana Merah Putih	0
5322	Armor		0	0	2	0	0	0	24		Head_Top	Kerchief	1
5323	Armor		0	0	10	0	0	0	0		Head_Top	Misstrance Crown	1
5324	Armor		0	0	2	0	0	0	10		Head_Top	Little Angel Doll	1
5325	Armor		0	0	2	0	0	0	10		Head_Mid	Robo Eye	1
5326	Armor		0	0	1	0	0	0	0		Head_Mid	Masquerade C	1
5327	Armor		0	0	10	0	0	0	0	All	Head_Mid,Head_Top	Refined Helmet of Orc Hero	1
5328	Armor		0	0	2	0	0	0	0		Head_Mid	Evil Wing Ears C	1
5329	Armor		0	0	1	0	0	0	0		Head_Mid	Dark Blindfold C	1
5330	Armor		0	0	6	0	0	0	0	All	Head_Top	kRO Drooping Kitty C	1
5331	Armor		0	0	10	0	0	0	0	All	Head_Top	Corsair C	1
5332	Armor		0	0	0	0	0	0	20		Head_Low,Head_Mid	Loki Mask	1
5333	Armor		0	0	2	0	0	0	50		Head_Top	Radio Antenna	1
5334	Armor		0	0	0	0	0	0	38		Head_Top	Flapping Angeling	1
5335	Armor		0	0	2	0	0	0	0		Head_Top	Jumping Poring	1
5336	Armor		0	0	2	0	0	0	10		Head_Top	Guildsman Recruiter Hat	0
5337	Armor		0	0	2	0	0	0	10		Head_Top	Party Recruiter Hat	0
5338	Armor		0	0	2	0	0	0	10		Head_Top	Bf Recruiter Hat	0
5339	Armor		0	0	2	0	0	0	10		Head_Top	Friend Recruiter Hat	0
5340	Armor		0	0	0	0	1	0	60		Head_Top	Defolty Doll Hat	1
5341	Armor		0	0	0	0	1	0	60		Head_Top	Glaris Doll Hat	1
5342	Armor		0	0	0	0	1	0	60		Head_Top	Sorin Doll Hat	1
5343	Armor		0	0	0	0	1	0	60		Head_Top	Telling Doll Hat	1
5344	Armor		0	0	0	0	1	0	60		Head_Top	Bennit Doll Hat	1
5345	Armor		0	0	0	0	1	0	60		Head_Top	W Doll Hat	1
5346	Armor		0	0	2	0	0	0	10		Head_Top	Gf Recruiter Hat	0
5347	Armor		0	0	3	0	1	0	0	All	Head_Top	Ph.D Hat	0
5348	Armor		0	0	2	0	1	0	0	All	Head_Top	Big Ribbon	1
5349	Armor		0	0	2	0	1	0	0	All	Head_Top	Boy's Cap	0
5350	Armor		0	0	3	0	1	0	0	All	Head_Top	Pirate Bandana	1
5351	Armor		0	0	1	0	1	0	0		Head_Top	Sunflower	1
5352	Armor		0	0	2	0	0	0	38	All	Head_Top	Poporing Cap	0
5353	Armor		0	0	4	0	1	0	0	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Head_Mid,Head_Top	Hat of the Sun God	1
5354	Armor		0	0	2	0	0	0	0		Head_Top	Muslim Hat M	1
5355	Armor		0	0	2	0	0	0	0		Head_Top	Selendang	1
5356	Armor		0	0	2	0	0	0	0		Head_Top	Festival Pumpkin Hat	1
5357	Armor		0	0	10	0	0	0	0		Head_Mid,Head_Top	Wings Of Victory	1
5358	Armor		0	0	1	0	0	0	70		Head_Mid	Peco Ears	1
5359	Armor		0	0	3	0	1	0	60		Head_Top	Ship Captain Hat	1
5360	Armor		0	0	2	0	0	0	45		Head_Top	Hyuke's Black Cat Ears	1
5361	Armor		0	0	0	0	0	0	60		Head_Low	Gangster Scarf	1
5362	Armor		0	0	0	0	0	0	60		Head_Low	Ninja Scroll	1
5363	Armor		0	0	2	0	1	0	70	Alchemist,Assassin,Blacksmith,Crusader,Knight,Merchant,Rogue,Swordsman,Thief	Head_Top	Helm Of Abyss	1
5364	Armor		0	0	2	0	1	0	60		Head_Top	Evil Snake Lord Hat	1
5365	Armor		0	0	3	0	1	0	1		Head_Top	Magnolia Hat	1
5366	Armor		0	0	3	0	0	0	0		Head_Top	Love Dad Bandana	1
5367	Armor		0	0	5	0	1	0	10		Head_Low,Head_Mid,Head_Top	Hyegun Hat	1
5368	Armor		0	0	2	0	0	0	0		Head_Top	White Wing	1
5369	Armor		0	0	1	0	0	0	0		Head_Top	Dark Wing	1
5370	Armor		0	0	1	0	0	0	0		Head_Top	Orchid Hairband	1
5371	Armor		0	0	2	0	0	0	0		Head_Mid,Head_Top	Judge Hat	1
5372	Armor		0	0	1	0	0	0	0		Head_Top	Koneko Hat	1
5373	Armor		0	0	2	0	1	0	0		Head_Mid,Head_Top	Dark Randgris Helm	1
5374	Armor		0	0	5	0	0	0	0		Head_Top	Gigantic Majestic Goat	1
5375	Armor		0	0	5	0	1	0	0		Head_Mid,Head_Top	Orc Hero Headdress	1
5376	Armor		0	0	3	0	1	0	0		Head_Top	Flying Evil Wing	1
5377	Armor		0	0	0	0	0	0	0		Head_Low	Gentleman's Pipe	1
5378	Armor		0	0	0	0	0	0	0		Head_Top	Bunny Top Hat	1
5379	Armor		0	0	3	0	1	0	50		Head_Top	Tam	1
5380	Armor		0	0	1	0	0	0	0		Head_Top	Fish Head Hat	1
5381	Armor		0	0	2	0	1	0	0		Head_Top	Santa Poring Hat	1
5382	Armor		0	0	3	0	1	0	0		Head_Top	Bell Ribbon	1
5383	Armor		0	0	3	0	1	0	50	All	Head_Top	Hunter's Cap	1
5384	Armor		0	0	1	0	1	0	20		Head_Top	Twin Pompom By JB	1
5385	Armor		0	0	1	0	0	0	20		Head_Top	Yoyo Hat	1
5386	Armor		0	0	7	0	0	0	1		Head_Top	Ayam	1
5387	Armor		0	0	1	0	1	0	30		Head_Top	Neko Mimi Kafra	1
5388	Armor		0	0	1	0	1	0	30		Head_Top	Snake Head Hat	1
5389	Armor		0	0	0	0	0	0	30		Head_Mid	Angel Spirit	1
5390	Armor		0	0	2	0	0	0	0		Head_Top	Frozen Twin Pompom	1
5391	Armor		0	0	0	0	0	0	0		Head_Low	Toast	1
5392	Armor		0	0	3	0	1	0	0		Head_Top	Luoyang NewYear Hat	1
5393	Armor		0	0	2	0	0	0	0		Head_Top	Love Valentine's Hat	1
5394	Armor		0	0	0	0	0	0	0		Head_Low	Bubblegum	0
5395	Armor		0	0	2	0	1	0	50		Head_Top	Striped Hat	1
5396	Armor		0	0	2	0	1	0	0		Head_Top	Jasper Crest	1
5397	Armor		0	0	0	0	0	0	0		Head_Mid	Scuba Gear	1
5398	Armor		0	0	5	0	1	0	85	Alchemist,Blacksmith,Crusader,Knight,Merchant,Swordsman	Head_Top	Bone Head	1
5399	Armor		0	0	1	0	1	0	85	Alchemist,Assassin,BardDancer,Blacksmith,Crusader,Hunter,Knight,Monk,Priest,Rogue,Sage,SoulLinker,StarGladiator,Wizard	Head_Top	Mandragora Cap	1
5400	Armor		0	0	0	0	0	0	0		Head_Low,Head_Mid,Head_Top	Fox Hat	1
5401	Armor		0	0	1	0	0	0	70		Head_Mid	Black Frame Glasses	1
5402	Armor		0	0	1	0	0	0	70		Head_Mid	Mischievous Fairy	1
5403	Armor		0	0	0	0	0	0	30		Head_Low	Fish In Mouth	1
5404	Armor		0	0	1	0	1	0	45		Head_Top	Blue Ribbon	1
5405	Armor		0	0	0	0	0	0	80		Head_Top	Filir Hat	1
5406	Armor		0	0	2	0	0	0	0		Head_Top	Academy Freshman Hat	1
5407	Armor		0	0	2	0	1	0	0		Head_Top	Academy Completion Hat	1
5408	Armor		0	0	5	0	0	0	0		Head_Top	Old Bandana	1
